,Round.No,Institute,Academic.Program.Name,,Category,Opening.Rank,Closing.Rank
3998,7,National Institute of Technology Sikkim,"Computer Science and Engineering (4 Years, Bachelor of Technology)",,General,26452,30322
3999,7,National Institute of Technology Sikkim,"Computer Science and Engineering (4 Years, Bachelor of Technology)",,General,16932,26484
4000,7,National Institute of Technology Sikkim,"Computer Science and Engineering (4 Years, Bachelor of Technology)",,OBC-NCL,10402,10402
4001,7,National Institute of Technology Sikkim,"Computer Science and Engineering (4 Years, Bachelor of Technology)",,OBC-NCL,6576,8038
4002,7,National Institute of Technology Sikkim,"Computer Science and Engineering (4 Years, Bachelor of Technology)",,SC,4298,5099
4003,7,National Institute of Technology Sikkim,"Computer Science and Engineering (4 Years, Bachelor of Technology)",,SC,6828,6828
4004,7,National Institute of Technology Sikkim,"Computer Science and Engineering (4 Years, Bachelor of Technology)",,ST,1831,1858
4005,7,National Institute of Technology Sikkim,"Electrical and Electronics Engineering (4 Years, Bachelor of Technology)",,General,666490,666490
4006,7,National Institute of Technology Sikkim,"Electrical and Electronics Engineering (4 Years, Bachelor of Technology)",,General,296294,884879
4007,7,National Institute of Technology Sikkim,"Electrical and Electronics Engineering (4 Years, Bachelor of Technology)",,General,45278,45278
4008,7,National Institute of Technology Sikkim,"Electrical and Electronics Engineering (4 Years, Bachelor of Technology)",,General,29293,35664
4009,7,National Institute of Technology Sikkim,"Electrical and Electronics Engineering (4 Years, Bachelor of Technology)",,OBC-NCL,18207,18207
4010,7,National Institute of Technology Sikkim,"Electrical and Electronics Engineering (4 Years, Bachelor of Technology)",,OBC-NCL,10086,10749
4011,7,National Institute of Technology Sikkim,"Electrical and Electronics Engineering (4 Years, Bachelor of Technology)",,SC,7200,7200
4012,7,National Institute of Technology Sikkim,"Electrical and Electronics Engineering (4 Years, Bachelor of Technology)",,SC,5443,7074
4013,7,National Institute of Technology Sikkim,"Electrical and Electronics Engineering (4 Years, Bachelor of Technology)",,ST,2093,2377
4014,7,National Institute of Technology Sikkim,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",,General,164452,164452
4015,7,National Institute of Technology Sikkim,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",,General,33025,33025
4016,7,National Institute of Technology Sikkim,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",,General,23747,30379
4017,7,National Institute of Technology Sikkim,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",,General PwD,2870,2870
4018,7,National Institute of Technology Sikkim,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",,OBC-NCL,8233,9037
4019,7,National Institute of Technology Sikkim,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",,OBC-NCL,13018,13018
4020,7,National Institute of Technology Sikkim,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",,SC,4012,6186
4021,7,National Institute of Technology Sikkim,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",,SC,6853,6853
4022,7,National Institute of Technology Sikkim,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",,ST,2569,2569
4023,7,National Institute of Technology Sikkim,"Mechanical Engineering (4 Years, Bachelor of Technology)",,General,839042,982328
4024,7,National Institute of Technology Sikkim,"Mechanical Engineering (4 Years, Bachelor of Technology)",,General,39911,39911
4025,7,National Institute of Technology Sikkim,"Mechanical Engineering (4 Years, Bachelor of Technology)",,General,25639,32320
4026,7,National Institute of Technology Sikkim,"Mechanical Engineering (4 Years, Bachelor of Technology)",,General PwD,3015,3015
4027,7,National Institute of Technology Sikkim,"Mechanical Engineering (4 Years, Bachelor of Technology)",,OBC-NCL,20847,20847
4028,7,National Institute of Technology Sikkim,"Mechanical Engineering (4 Years, Bachelor of Technology)",,OBC-NCL,8284,10467
4029,7,National Institute of Technology Sikkim,"Mechanical Engineering (4 Years, Bachelor of Technology)",,SC,4081,4221
4030,7,National Institute of Technology Sikkim,"Mechanical Engineering (4 Years, Bachelor of Technology)",,ST,1604,1604
4031,7,National Institute of Technology Arunachal Pradesh,"Bio Technology (4 Years, Bachelor of Technology)",,General,324829,330378
4032,7,National Institute of Technology Arunachal Pradesh,"Bio Technology (4 Years, Bachelor of Technology)",,ST,14924,14924
4033,7,National Institute of Technology Arunachal Pradesh,"Bio Technology (4 Years, Bachelor of Technology)",,General,44563,44563
4034,7,National Institute of Technology Arunachal Pradesh,"Bio Technology (4 Years, Bachelor of Technology)",,General,41951,42770
4035,7,National Institute of Technology Arunachal Pradesh,"Bio Technology (4 Years, Bachelor of Technology)",,OBC-NCL,12923,14209
4036,7,National Institute of Technology Arunachal Pradesh,"Bio Technology (4 Years, Bachelor of Technology)",,SC,6406,7916
4037,7,National Institute of Technology Arunachal Pradesh,"Bio Technology (4 Years, Bachelor of Technology)",,ST,3918,3918
4038,7,National Institute of Technology Arunachal Pradesh,"Chemical Engineering (4 Years, Bachelor of Technology)",,General,114907,141825
4039,7,National Institute of Technology Arunachal Pradesh,"Chemical Engineering (4 Years, Bachelor of Technology)",,General,38339,38339
4040,7,National Institute of Technology Arunachal Pradesh,"Chemical Engineering (4 Years, Bachelor of Technology)",,General,35355,38093
4041,7,National Institute of Technology Arunachal Pradesh,"Chemical Engineering (4 Years, Bachelor of Technology)",,OBC-NCL,11073,12822
4042,7,National Institute of Technology Arunachal Pradesh,"Chemical Engineering (4 Years, Bachelor of Technology)",,SC,7225,7308
4043,7,National Institute of Technology Arunachal Pradesh,"Chemical Engineering (4 Years, Bachelor of Technology)",,ST,3265,3265
4044,7,National Institute of Technology Arunachal Pradesh,"Civil Engineering (4 Years, Bachelor of Technology)",,General,197597,232509
4045,7,National Institute of Technology Arunachal Pradesh,"Civil Engineering (4 Years, Bachelor of Technology)",,ST,5472,16865
4046,7,National Institute of Technology Arunachal Pradesh,"Civil Engineering (4 Years, Bachelor of Technology)",,ST,9555,16373
4047,7,National Institute of Technology Arunachal Pradesh,"Civil Engineering (4 Years, Bachelor of Technology)",,General,33515,39602
4048,7,National Institute of Technology Arunachal Pradesh,"Civil Engineering (4 Years, Bachelor of Technology)",,General,42391,42391
4049,7,National Institute of Technology Arunachal Pradesh,"Civil Engineering (4 Years, Bachelor of Technology)",,OBC-NCL,10541,12220
4050,7,National Institute of Technology Arunachal Pradesh,"Civil Engineering (4 Years, Bachelor of Technology)",,OBC-NCL,18229,18229
4051,7,National Institute of Technology Arunachal Pradesh,"Civil Engineering (4 Years, Bachelor of Technology)",,SC,2426,4435
4052,7,National Institute of Technology Arunachal Pradesh,"Civil Engineering (4 Years, Bachelor of Technology)",,ST,1084,1084
4053,7,National Institute of Technology Arunachal Pradesh,"Computer Science and Engineering (4 Years, Bachelor of Technology)",,General,31704,42904
4054,7,National Institute of Technology Arunachal Pradesh,"Computer Science and Engineering (4 Years, Bachelor of Technology)",,SC,27860,27860
4055,7,National Institute of Technology Arunachal Pradesh,"Computer Science and Engineering (4 Years, Bachelor of Technology)",,ST,16226,39091
4056,7,National Institute of Technology Arunachal Pradesh,"Computer Science and Engineering (4 Years, Bachelor of Technology)",,ST,9593,9593
4057,7,National Institute of Technology Arunachal Pradesh,"Computer Science and Engineering (4 Years, Bachelor of Technology)",,General,26899,29596
4058,7,National Institute of Technology Arunachal Pradesh,"Computer Science and Engineering (4 Years, Bachelor of Technology)",,General,22061,23188
4059,7,National Institute of Technology Arunachal Pradesh,"Computer Science and Engineering (4 Years, Bachelor of Technology)",,General PwD,845,845
4060,7,National Institute of Technology Arunachal Pradesh,"Computer Science and Engineering (4 Years, Bachelor of Technology)",,OBC-NCL,11395,11395
4061,7,National Institute of Technology Arunachal Pradesh,"Computer Science and Engineering (4 Years, Bachelor of Technology)",,OBC-NCL,5472,6911
4062,7,National Institute of Technology Arunachal Pradesh,"Computer Science and Engineering (4 Years, Bachelor of Technology)",,SC,4070,4903
4063,7,National Institute of Technology Arunachal Pradesh,"Computer Science and Engineering (4 Years, Bachelor of Technology)",,ST,1876,1876
4064,7,National Institute of Technology Arunachal Pradesh,"Electrical Engineering (4 Years, Bachelor of Technology)",,General,135032,168934
4065,7,National Institute of Technology Arunachal Pradesh,"Electrical Engineering (4 Years, Bachelor of Technology)",,ST,11914,11914
4066,7,National Institute of Technology Arunachal Pradesh,"Electrical Engineering (4 Years, Bachelor of Technology)",,ST,15903,15903
4067,7,National Institute of Technology Arunachal Pradesh,"Electrical Engineering (4 Years, Bachelor of Technology)",,General,41240,41569
4068,7,National Institute of Technology Arunachal Pradesh,"Electrical Engineering (4 Years, Bachelor of Technology)",,General,26965,32953
4069,7,National Institute of Technology Arunachal Pradesh,"Electrical Engineering (4 Years, Bachelor of Technology)",,OBC-NCL,17009,17009
4070,7,National Institute of Technology Arunachal Pradesh,"Electrical Engineering (4 Years, Bachelor of Technology)",,OBC-NCL,8476,10791
4071,7,National Institute of Technology Arunachal Pradesh,"Electrical Engineering (4 Years, Bachelor of Technology)",,SC,4800,5103
4072,7,National Institute of Technology Arunachal Pradesh,"Electrical Engineering (4 Years, Bachelor of Technology)",,ST,2643,2643
4073,7,National Institute of Technology Arunachal Pradesh,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",,General,51386,114236
4074,7,National Institute of Technology Arunachal Pradesh,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",,SC,30582,30582
4075,7,National Institute of Technology Arunachal Pradesh,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",,General,37327,37327
4076,7,National Institute of Technology Arunachal Pradesh,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",,General,21754,31963
4077,7,National Institute of Technology Arunachal Pradesh,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",,OBC-NCL,8938,9653
4078,7,National Institute of Technology Arunachal Pradesh,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",,OBC-NCL,15538,15538
4079,7,National Institute of Technology Arunachal Pradesh,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",,OBC-NCL(PwD),1031,1031
4080,7,National Institute of Technology Arunachal Pradesh,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",,SC,5231,6033
4081,7,National Institute of Technology Arunachal Pradesh,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",,ST,2906,2906
4082,7,National Institute of Technology Arunachal Pradesh,"Mechanical Engineering (4 Years, Bachelor of Technology)",,General,189126,228528
4083,7,National Institute of Technology Arunachal Pradesh,"Mechanical Engineering (4 Years, Bachelor of Technology)",,ST,11031,11031
4084,7,National Institute of Technology Arunachal Pradesh,"Mechanical Engineering (4 Years, Bachelor of Technology)",,General,26954,34066
4085,7,National Institute of Technology Arunachal Pradesh,"Mechanical Engineering (4 Years, Bachelor of Technology)",,General,39080,39080
4086,7,National Institute of Technology Arunachal Pradesh,"Mechanical Engineering (4 Years, Bachelor of Technology)",,OBC-NCL,8798,9898
4087,7,National Institute of Technology Arunachal Pradesh,"Mechanical Engineering (4 Years, Bachelor of Technology)",,OBC-NCL,19415,19415
4088,7,National Institute of Technology Arunachal Pradesh,"Mechanical Engineering (4 Years, Bachelor of Technology)",,OBC-NCL(PwD),290,290
4089,7,National Institute of Technology Arunachal Pradesh,"Mechanical Engineering (4 Years, Bachelor of Technology)",,SC,4753,6023
4090,7,National Institute of Technology Arunachal Pradesh,"Mechanical Engineering (4 Years, Bachelor of Technology)",,ST,2561,2561
4091,7,"National Institute of Technology, Jamshedpur","Civil Engineering (4 Years, Bachelor of Technology)",,General,24049,56156
4092,7,"National Institute of Technology, Jamshedpur","Civil Engineering (4 Years, Bachelor of Technology)",,General,26768,38312
